70.030, 3.791
70.531, 3.791
71.031, 3.791
71.531, 3.790
72.031, 3.791
72.532, 3.792
73.032, 3.789
73.532, 3.786
74.032, 3.785
74.532, 3.782
75.033, 3.779
75.533, 3.778
76.033, 3.773
76.533, 3.773
77.033, 3.772
77.534, 3.768
78.034, 3.767
78.534, 3.767
79.034, 3.764
79.535, 3.761
80.035, 3.760
80.535, 3.760
81.035, 3.757
81.535, 3.754
82.036, 3.754
82.536, 3.753
83.036, 3.749
83.536, 3.748
84.036, 3.748
84.537, 3.744
85.037, 3.742
85.537, 3.741
86.037, 3.739
86.538, 3.736
87.038, 3.737
87.538, 3.732
88.038, 3.731
88.538, 3.730
89.039, 3.728
89.539, 3.725
90.039, 3.724
90.539, 3.718
91.040, 3.713
91.540, 3.702
92.040, 3.666
92.540, 3.713
93.040, 3.713
93.541, 3.710
94.041, 3.708
94.541, 3.707
95.041, 3.705
95.541, 3.705
96.042, 3.703
96.542, 3.688
97.042, 3.685
97.542, 3.694
98.043, 3.683
98.543, 3.679
99.043, 3.681
99.543, 3.668
100.043, 3.674
100.544, 3.662
101.044, 3.668
101.544, 3.660
102.044, 3.654
102.544, 3.659
103.045, 3.646
103.545, 3.649
104.045, 3.646
104.545, 3.633
105.046, 3.643
105.546, 3.634
106.046, 3.626
106.546, 3.633
107.046, 3.624
107.547, 3.615
108.047, 3.620
108.547, 3.616
109.047, 3.603
109.547, 3.600
110.048, 3.607
110.548, 3.600
111.048, 3.587
111.548, 3.588
112.049, 3.591
112.549, 3.577
113.049, 3.578
113.549, 3.579
114.049, 3.564
114.550, 3.571
115.050, 3.561
115.550, 3.556
116.050, 3.558
116.551, 3.542
117.051, 3.549
117.551, 3.532
118.051, 3.538
118.551, 3.532
119.052, 3.520
119.552, 3.519
120.052, 3.512
120.552, 3.509
121.052, 3.509
121.553, 3.506
122.053, 3.485
122.553, 3.486
123.053, 3.475
123.554, 3.463
124.054, 3.455
124.554, 3.445
125.054, 3.433
125.554, 3.428
126.055, 3.405
126.555, 3.404
127.055, 3.378
127.555, 3.371
128.055, 3.348
128.556, 3.326
129.056, 3.312
129.556, 3.271
130.056, 3.242
130.557, 3.205
131.057, 3.139
131.557, 3.142
132.057, 3.029
132.557, 2.961
133.058, 2.974
133.558, 2.987
134.058, 2.965
134.558, 2.979
135.059, 2.985
135.559, 2.974
136.059, 2.973
136.559, 3.014
137.059, 2.986
137.560, 3.059
138.060, 2.995
138.560, 2.987
139.060, 2.992
139.560, 2.977
140.061, 2.988
140.561, 2.994
141.061, 3.062
141.561, 3.098
142.062, 3.005
142.562, 2.980
143.062, 3.010
143.562, 3.059
144.062, 3.089
144.563, 3.110
145.063, 3.125
145.563, 3.139
146.063, 3.149
146.563, 2.986
147.064, 3.060
147.564, 2.972
148.064, 3.029
148.564, 2.985
149.065, 2.968
149.565, 2.991
150.065, 2.981
150.565, 2.997
151.065, 2.999
151.566, 3.034
152.066, 3.057
152.566, 3.071
153.066, 3.084
153.566, 3.094
154.067, 3.104
154.567, 3.111
155.067, 3.118
155.567, 3.124
156.068, 3.128
156.568, 3.131
157.068, 3.137
157.568, 3.140
158.068, 3.142
158.569, 3.148
159.069, 3.149
159.569, 3.150
160.069, 3.155
160.570, 3.155
161.070, 3.157
161.570, 2.990
162.070, 2.984
162.570, 2.978
163.071, 2.990
163.571, 2.992
164.071, 3.016
164.571, 2.994
165.071, 3.003
165.572, 2.987
166.072, 3.004
166.572, 3.027
167.072, 3.039
167.573, 3.048
168.073, 3.058
168.573, 3.064
169.073, 3.020
169.573, 3.040
170.074, 3.053
170.574, 3.064
171.074, 3.071
171.574, 3.079
172.074, 3.083
172.575, 3.088
173.075, 3.094
173.575, 3.098
174.075, 3.100
174.576, 3.103
175.076, 3.107
175.576, 3.108
176.076, 3.112
176.576, 3.113
177.077, 3.116
177.577, 3.118
178.077, 3.119
178.577, 3.119
179.078, 3.119
179.578, 3.123
180.078, 3.123
180.578, 3.124
181.078, 3.125
181.579, 3.125
182.079, 3.125
182.579, 3.126
183.079, 3.126
183.579, 3.127
184.080, 3.126
184.580, 3.129
185.080, 3.129
185.580, 3.131
186.081, 3.131
186.581, 3.132
187.081, 3.118
187.581, 3.119
188.081, 3.123
188.582, 3.128
189.082, 3.126
189.582, 3.127
190.082, 3.125
190.582, 3.124
191.083, 3.122
191.583, 3.120
192.083, 3.119
192.583, 3.116
193.084, 3.113
193.584, 3.112
194.084, 3.107
194.584, 3.104
195.084, 3.009
195.585, 2.994
196.085, 2.984
196.585, 3.011
197.085, 2.984
197.585, 3.010
198.086, 2.978
198.586, 3.004
199.086, 3.021
199.586, 2.998
200.087, 3.016
200.587, 3.022
201.087, 3.024
201.587, 3.028
202.087, 3.028
202.588, 3.032
203.088, 3.034
203.588, 3.034
204.088, 3.034
204.589, 3.034
205.089, 3.035
205.589, 3.035
206.089, 3.034
206.589, 3.034
207.090, 3.034
207.590, 3.035
208.090, 3.034
208.590, 3.034
209.090, 3.034
209.591, 3.034
210.091, 3.034
210.591, 3.034
211.091, 3.034
211.592, 3.034
212.092, 3.034
212.592, 3.034
213.092, 3.034
213.592, 3.035
214.093, 3.034
214.593, 3.034
215.093, 3.036
215.593, 3.035
216.093, 3.034
216.594, 3.034
217.094, 3.034
217.594, 3.040
218.094, 3.040
218.595, 3.042
219.095, 3.044
219.595, 3.046
220.095, 3.046
220.595, 3.046
221.096, 3.046
221.596, 3.047
222.096, 3.046
222.596, 3.045
223.096, 3.046
223.597, 3.046
224.097, 3.046
224.597, 3.045
225.097, 3.046
225.598, 3.046
226.098, 3.045
226.598, 3.043
227.098, 3.044
227.598, 3.042
228.099, 3.041
228.599, 3.042
229.099, 3.040
229.599, 3.040
230.100, 3.040
230.600, 3.040
231.100, 3.039
231.600, 3.040
232.100, 3.035
232.601, 3.036
233.101, 3.035
233.601, 3.036
234.101, 3.034
234.601, 3.035
235.102, 3.036
235.602, 3.036
236.102, 3.037
236.602, 3.037
237.103, 3.037
237.603, 3.037
238.103, 3.035
238.603, 3.036
239.103, 3.034
239.604, 3.035
240.104, 3.034
240.604, 3.034
241.104, 3.034
241.604, 3.034
242.105, 3.034
242.605, 3.033
243.105, 3.033
243.605, 3.031
244.106, 3.029
244.606, 3.028
245.106, 3.028
245.606, 3.027
246.106, 3.027
246.607, 3.026
247.107, 3.024
247.607, 3.022
248.107, 3.022
248.608, 3.022
249.108, 3.022
249.608, 3.020
250.108, 3.018
250.608, 3.016
251.109, 3.016
251.609, 3.015
252.109, 3.013
252.609, 3.011
253.109, 3.016
253.610, 3.016
254.110, 3.020
254.610, 3.022
255.110, 3.022
255.611, 3.022
256.111, 3.022
256.611, 3.021
257.111, 3.021
257.611, 3.021
258.112, 3.018
258.612, 3.016
259.112, 3.016
259.612, 3.015
260.112, 3.011
260.613, 3.010
261.113, 3.015
261.613, 3.004
262.113, 3.016
262.614, 3.017
263.114, 3.017
263.614, 3.021
264.114, 3.021
264.614, 3.019
265.115, 3.017
265.615, 3.016
266.115, 3.016
266.615, 3.014
267.115, 3.010
267.616, 3.010
268.116, 3.006
268.616, 3.009
269.116, 3.010
269.617, 3.011
270.117, 3.014
270.617, 3.015
271.117, 3.015
271.617, 3.016
272.118, 3.016
272.618, 3.016
273.118, 3.016
273.618, 3.016
274.118, 3.016
274.619, 3.016
275.119, 3.016
275.619, 3.016
276.119, 3.015
276.620, 3.016
277.120, 3.016
277.620, 3.015
278.120, 3.015
278.620, 3.016
279.121, 3.015
279.621, 3.015
280.121, 3.013
280.621, 3.014
281.122, 3.014
281.622, 3.013
282.122, 3.013
282.622, 3.011
283.122, 3.013
283.623, 3.012
284.123, 3.012
284.623, 3.011
285.123, 3.010
285.623, 3.010
286.124, 3.010
286.624, 3.012
287.124, 3.012
287.624, 3.014
288.125, 3.015
288.625, 3.016
289.125, 3.016
289.625, 3.016
290.125, 3.016
290.626, 3.016
291.126, 3.016
291.626, 3.016
292.126, 3.015
292.626, 3.016
293.127, 3.015
293.627, 3.013
294.127, 3.011
294.627, 3.010
295.128, 3.010
295.628, 3.009
296.128, 3.009
296.628, 3.008
297.128, 3.008
297.629, 3.005
298.129, 3.004
298.629, 3.004
299.129, 3.004
299.630, 3.003
300.130, 3.004
300.630, 3.002
301.130, 3.000
301.630, 2.997
302.131, 2.997
302.631, 2.997
303.131, 2.997
303.631, 2.996
304.131, 2.995
304.632, 2.994
305.132, 2.993
305.632, 2.994
306.132, 2.993
306.633, 2.992
307.133, 2.992
307.633, 2.991
308.133, 2.992
308.633, 2.991
309.134, 2.991
309.634, 2.991
310.134, 2.991
310.634, 2.991
311.134, 2.991
311.635, 2.992
312.135, 2.992
312.635, 2.993
313.135, 2.995
313.636, 2.996
314.136, 2.995
314.636, 2.994
315.136, 2.992
315.636, 2.991
316.137, 2.992
316.637, 2.991
317.137, 2.991
317.637, 2.990
318.137, 2.988
318.638, 2.986
319.138, 2.985
319.638, 2.985
320.138, 2.985
320.639, 2.984
321.139, 2.981
321.639, 2.980
322.139, 2.980
322.639, 2.980
323.140, 2.979
323.640, 2.978
324.140, 2.975
324.640, 2.974
325.140, 2.973
325.641, 2.972
326.141, 2.973
326.641, 2.971
327.141, 2.969
327.642, 2.968
328.142, 2.968
328.642, 2.967
329.142, 2.968
329.642, 2.967
330.143, 2.966
330.643, 2.967
331.143, 2.967
331.643, 2.967
332.144, 2.964
332.644, 2.965
333.144, 2.965
333.644, 2.964
334.144, 2.962
334.645, 2.964
335.145, 2.967
335.645, 2.967
336.145, 2.967
336.645, 2.969
337.146, 2.971
337.646, 2.972
338.146, 2.971
338.646, 2.971
339.147, 2.970
339.647, 2.969
340.147, 2.968
340.647, 2.967
341.147, 2.967
341.648, 2.965
342.148, 2.964
342.648, 2.962
343.148, 2.961
343.648, 2.961
344.149, 2.959
344.649, 2.958
345.149, 2.955
345.649, 2.955
346.150, 2.955
346.650, 2.954
347.150, 2.952
347.650, 2.951
348.150, 2.949
348.651, 2.949
349.151, 2.949
349.651, 2.947
350.151, 2.945
350.652, 2.943
351.152, 2.944
351.652, 2.943
0.000, 2.946
